Nitrogen,Potassium,Phosphorous,Temparature,Humidity,Moisture,Crop Type,soil_type,fertilizer_name
16,3,13,28.32,55.53,39.8,Barley,Clayey,14-35-14
13,12,16,29.54,71.68,57.48,Tobacco,Sandy,10-26-26
36,1,0,25.68,50.13,50.92,Sugarcane,Red,Urea
37,0,0,28.77,63.48,49.52,Barley,Red,DAP
37,0,0,23.17,44.36,26.03,Tobacco,Sandy,20-20
12,4,39,27.12,63.03,28.6,Paddy,Loamy,DAP
36,0,0,31.38,57.13,37.26,Ground Nuts,Black,20-20
41,0,0,27.91,58.99,64.03,Oil seeds,Black,DAP
27,1,20,36.99,70.45,29.04,Sugarcane,Red,DAP
25,0,32,35.01,69.3,40.11,Sugarcane,Sandy,DAP
8,13,28,30.71,67.85,56.82,Oil seeds,Black,14-35-14
24,0,19,38.22,70.27,63.95,Ground Nuts,Black,14-35-14
38,2,4,30.23,47.44,55.39,Barley,Red,DAP
22,0,27,33.72,52.61,37.01,Millets,Black,10-26-26
37,0,0,29.14,58.06,43.94,Paddy,Clayey,14-35-14
23,3,19,34.18,69.67,48.66,Cotton,Sandy,Urea
35,0,0,28.32,59.85,58.07,Pulses,Sandy,DAP
6,0,7,28.16,57.48,62.2,Cotton,Sandy,10-26-26
19,0,44,40.0,52.02,45.67,Maize,Clayey,14-35-14
18,0,40,30.08,57.14,37.49,Cotton,Clayey,28-28
34,2,4,27.61,61.04,41.97,Barley,Clayey,14-35-14
38,4,1,23.74,62.35,31.53,Ground Nuts,Sandy,Urea
18,0,19,22.26,52.88,34.12,Cotton,Loamy,20-20
14,4,41,34.77,66.85,35.35,Ground Nuts,Clayey,17-17-17
5,12,31,26.63,45.47,29.06,Pulses,Clayey,20-20
30,4,3,24.69,52.7,23.05,Wheat,Loamy,28-28
18,0,22,24.7,48.88,41.18,Pulses,Black,28-28
16,6,14,28.79,61.59,40.95,Millets,Sandy,DAP
9,0,34,25.37,56.61,56.98,Millets,Sandy,10-26-26
18,4,22,35.56,61.27,33.78,Barley,Black,DAP
10,15,11,29.95,59.77,47.09,Oil seeds,Red,14-35-14
24,0,24,28.85,45.97,49.62,Wheat,Black,Urea
38,2,4,22.68,53.23,44.85,Oil seeds,Clayey,17-17-17
16,0,45,33.94,57.41,48.69,Paddy,Loamy,17-17-17
11,13,26,34.02,63.05,32.44,Sugarcane,Clayey,20-20
17,0,8,26.44,51.89,42.5,Sugarcane,Clayey,28-28
15,0,44,27.43,65.87,20.0,Sugarcane,Sandy,17-17-17
13,0,13,26.23,55.01,32.74,Tobacco,Loamy,20-20
27,0,20,30.45,68.48,46.14,Pulses,Black,14-35-14
33,2,0,25.4,50.75,42.4,Barley,Black,14-35-14
15,1,39,27.56,58.15,53.0,Cotton,Black,17-17-17
11,2,37,37.29,61.83,31.91,Cotton,Black,10-26-26
35,4,0,25.22,56.62,37.89,Millets,Sandy,Urea
10,0,33,26.88,58.54,70.0,Pulses,Red,20-20
27,0,19,21.46,49.42,45.96,Cotton,Sandy,Urea
11,9,33,28.14,68.89,31.96,Cotton,Clayey,28-28
11,0,45,32.55,64.64,43.51,Pulses,Loamy,17-17-17
20,2,22,24.15,40.44,44.93,Ground Nuts,Red,28-28
12,3,37,36.93,71.6,35.49,Maize,Loamy,17-17-17
12,0,44,32.73,62.28,57.46,Barley,Sandy,28-28
45,1,4,29.55,66.21,41.21,Millets,Clayey,17-17-17
6,21,15,25.75,59.79,24.64,Paddy,Red,17-17-17
41,1,0,35.85,54.97,32.94,Ground Nuts,Loamy,17-17-17
35,0,0,31.4,69.24,29.06,Millets,Red,10-26-26
11,4,40,34.9,71.05,59.48,Wheat,Red,20-20
13,0,6,30.98,59.93,30.97,Wheat,Loamy,28-28
9,4,13,24.15,51.72,31.91,Sugarcane,Red,Urea
10,18,18,27.35,47.36,48.45,Oil seeds,Sandy,17-17-17
11,0,9,30.03,48.19,41.44,Pulses,Black,17-17-17
22,0,26,28.44,52.45,34.64,Millets,Red,28-28
19,0,23,24.69,45.0,34.65,Ground Nuts,Black,DAP
8,0,10,34.34,54.99,47.61,Sugarcane,Black,DAP
6,13,26,28.13,53.68,52.13,Cotton,Black,28-28
23,0,20,27.41,51.23,46.31,Tobacco,Black,10-26-26
13,0,11,32.89,60.09,59.65,Wheat,Clayey,20-20
18,0,36,31.34,59.69,60.78,Millets,Red,17-17-17
6,5,27,27.79,58.46,20.0,Tobacco,Red,14-35-14
11,0,15,22.44,58.98,31.46,Oil seeds,Loamy,20-20
17,11,11,20.09,49.43,29.64,Pulses,Black,14-35-14
15,18,16,32.2,67.18,28.11,Barley,Loamy,14-35-14
10,0,19,31.51,67.28,31.19,Paddy,Clayey,DAP
20,2,14,33.68,55.21,53.32,Ground Nuts,Sandy,17-17-17
8,3,31,30.94,46.3,42.29,Sugarcane,Loamy,28-28
10,8,33,30.93,52.97,59.12,Pulses,Red,17-17-17
45,0,0,27.81,60.0,25.06,Barley,Sandy,20-20
8,0,9,31.36,56.32,45.45,Barley,Sandy,17-17-17
2,14,18,27.52,59.49,43.56,Maize,Clayey,17-17-17
10,1,41,32.97,57.21,28.8,Barley,Loamy,14-35-14
42,0,3,30.13,57.87,62.23,Oil seeds,Black,10-26-26
9,15,19,29.13,72.87,40.38,Sugarcane,Black,Urea
38,0,3,29.47,68.26,30.54,Oil seeds,Sandy,17-17-17
8,17,16,27.2,52.83,31.04,Paddy,Red,28-28
25,0,23,29.52,70.13,55.59,Millets,Loamy,17-17-17
22,1,15,26.58,49.05,23.6,Barley,Loamy,20-20
8,0,8,32.39,69.83,53.98,Cotton,Red,17-17-17
14,2,18,27.86,58.24,49.66,Barley,Red,Urea
8,0,34,27.87,59.72,43.57,Barley,Loamy,DAP
20,1,23,31.12,59.5,48.49,Maize,Loamy,10-26-26
6,13,26,29.45,60.16,56.75,Millets,Black,Urea
18,0,18,25.45,59.9,50.43,Maize,Black,DAP
4,18,17,27.06,61.03,44.75,Pulses,Sandy,Urea
5,11,26,25.44,59.38,44.01,Paddy,Red,10-26-26
37,3,3,26.27,47.12,39.19,Paddy,Red,28-28
41,0,0,30.57,48.3,44.43,Pulses,Sandy,14-35-14
11,1,19,27.27,66.44,34.85,Oil seeds,Loamy,20-20
4,20,19,21.07,43.97,40.04,Tobacco,Black,28-28
17,14,15,33.6,59.48,46.26,Sugarcane,Sandy,Urea
10,2,10,30.34,54.73,62.24,Cotton,Black,28-28
14,3,10,28.43,66.03,44.05,Millets,Black,17-17-17
15,0,31,25.5,56.26,56.35,Barley,Sandy,28-28
22,2,21,33.23,61.09,39.74,Oil seeds,Loamy,17-17-17
34,0,1,27.83,45.02,52.22,Oil seeds,Black,DAP
9,2,11,21.81,55.61,64.1,Sugarcane,Red,Urea
30,4,0,37.5,70.28,65.23,Wheat,Black,Urea
37,0,0,25.64,52.31,36.33,Maize,Loamy,Urea
11,12,32,32.72,65.66,45.12,Oil seeds,Clayey,DAP
18,0,16,27.83,51.16,44.2,Tobacco,Clayey,17-17-17
36,1,0,29.8,49.21,70.0,Wheat,Loamy,17-17-17
11,0,7,27.94,55.06,48.07,Millets,Clayey,10-26-26
11,0,11,33.38,69.64,47.26,Millets,Black,20-20
6,1,13,33.15,56.8,52.58,Maize,Black,DAP
25,0,18,20.27,48.38,26.05,Cotton,Black,Urea
16,0,36,25.8,68.86,28.28,Paddy,Clayey,20-20
12,8,28,24.18,49.22,58.28,Barley,Sandy,Urea
4,10,25,27.34,64.09,45.24,Paddy,Sandy,28-28
22,0,26,33.33,61.68,36.85,Paddy,Loamy,14-35-14
12,0,36,37.84,71.33,37.32,Oil seeds,Black,DAP
7,12,17,29.4,59.77,36.99,Ground Nuts,Sandy,Urea
17,21,18,26.96,53.75,21.67,Ground Nuts,Sandy,Urea
42,0,0,29.02,54.06,21.84,Millets,Clayey,DAP
34,0,1,25.28,48.89,31.22,Paddy,Red,10-26-26
26,3,21,26.16,67.1,44.73,Tobacco,Sandy,17-17-17
12,3,32,32.81,49.4,37.62,Barley,Loamy,DAP
7,0,4,25.24,59.52,65.55,Sugarcane,Black,28-28
7,2,44,36.1,74.43,33.26,Millets,Clayey,28-28
19,2,20,30.99,68.56,42.89,Barley,Black,20-20
7,0,46,34.66,61.82,45.18,Tobacco,Sandy,17-17-17
11,0,39,31.8,59.13,20.0,Paddy,Clayey,14-35-14
11,6,19,28.69,65.85,51.02,Barley,Sandy,20-20
9,12,15,21.55,59.81,42.69,Wheat,Clayey,17-17-17
26,0,23,29.05,44.58,47.92,Paddy,Red,DAP
45,2,0,25.08,46.33,34.66,Sugarcane,Red,10-26-26
9,0,44,39.1,61.36,46.18,Cotton,Sandy,DAP
12,13,15,31.15,63.79,67.79,Ground Nuts,Loamy,28-28
20,3,25,26.49,52.95,43.97,Millets,Black,Urea
8,0,30,33.41,65.63,33.09,Pulses,Loamy,20-20
37,0,0,36.63,63.13,35.97,Ground Nuts,Red,17-17-17
7,0,38,36.12,70.69,43.66,Tobacco,Clayey,10-26-26
4,6,25,40.0,67.3,47.09,Paddy,Clayey,20-20
7,8,11,27.05,46.43,54.7,Ground Nuts,Loamy,20-20
20,0,21,33.43,57.05,40.58,Millets,Black,20-20
37,3,0,38.27,63.64,34.87,Barley,Black,Urea
35,2,0,24.67,58.06,36.05,Pulses,Black,17-17-17
16,10,7,23.88,50.11,28.85,Wheat,Clayey,17-17-17
17,4,16,25.87,52.61,51.85,Maize,Loamy,10-26-26
4,7,33,30.82,64.35,50.99,Barley,Clayey,17-17-17
11,12,12,26.97,52.44,68.26,Millets,Clayey,Urea
18,0,14,27.44,57.21,44.21,Cotton,Clayey,14-35-14
25,0,15,28.67,57.85,35.03,Sugarcane,Red,Urea
7,3,4,32.67,62.29,40.3,Ground Nuts,Clayey,10-26-26
20,0,20,27.76,53.93,55.61,Cotton,Black,DAP
39,0,0,31.99,70.0,65.07,Wheat,Black,10-26-26
10,0,14,26.59,61.53,38.46,Tobacco,Red,DAP
41,0,1,36.79,65.0,25.87,Wheat,Clayey,28-28
13,11,27,30.99,49.27,20.0,Barley,Black,14-35-14
43,0,1,32.87,73.43,28.8,Sugarcane,Clayey,DAP
37,3,3,27.71,43.77,39.93,Paddy,Sandy,14-35-14
26,0,27,30.04,71.83,37.85,Cotton,Loamy,17-17-17
32,0,4,25.45,43.45,27.0,Tobacco,Black,10-26-26
10,18,15,38.42,58.28,58.78,Ground Nuts,Loamy,Urea
26,4,17,24.38,43.06,57.85,Cotton,Red,Urea
11,0,37,29.03,55.07,21.85,Wheat,Black,10-26-26
10,2,41,25.8,52.64,23.15,Cotton,Clayey,14-35-14
10,0,14,29.63,52.15,29.15,Sugarcane,Red,28-28
15,18,20,29.02,56.54,25.46,Pulses,Red,10-26-26
8,8,31,30.19,50.07,55.28,Millets,Black,28-28
10,3,27,31.02,57.58,20.0,Barley,Black,Urea
20,0,21,27.75,53.08,32.46,Oil seeds,Clayey,28-28
6,0,13,30.13,67.09,45.6,Pulses,Sandy,28-28
42,3,0,38.71,69.52,49.63,Tobacco,Black,Urea
5,8,28,31.68,50.27,50.06,Ground Nuts,Sandy,14-35-14
10,0,41,34.14,78.24,27.47,Pulses,Clayey,10-26-26
35,3,1,29.59,52.76,46.61,Tobacco,Loamy,17-17-17
38,0,1,23.14,53.52,59.52,Barley,Red,DAP
38,4,0,26.88,63.51,45.65,Ground Nuts,Loamy,28-28
8,15,17,31.84,68.04,40.76,Cotton,Loamy,Urea
9,0,36,29.83,49.84,47.91,Sugarcane,Red,14-35-14
9,0,36,31.49,60.18,54.84,Cotton,Black,DAP
8,5,25,25.78,46.81,28.23,Cotton,Red,17-17-17
10,17,18,20.09,57.36,36.23,Sugarcane,Clayey,14-35-14
15,0,33,25.48,53.37,67.14,Tobacco,Clayey,10-26-26
12,14,13,22.11,50.94,33.26,Millets,Sandy,14-35-14
8,11,11,30.8,50.26,34.44,Paddy,Sandy,20-20
0,13,32,33.95,66.85,45.81,Oil seeds,Loamy,Urea
3,4,32,35.04,68.15,32.62,Barley,Black,17-17-17
11,0,11,26.46,54.2,60.37,Maize,Loamy,DAP
35,0,4,29.54,70.83,36.15,Tobacco,Black,14-35-14
24,4,25,29.84,56.17,52.61,Sugarcane,Clayey,DAP
4,14,31,29.53,57.3,28.3,Maize,Red,Urea
10,22,13,22.59,58.51,42.18,Millets,Red,10-26-26
32,0,0,23.48,58.68,33.71,Sugarcane,Black,DAP
31,0,3,21.23,56.98,70.0,Cotton,Red,14-35-14
8,4,16,22.9,52.41,37.35,Maize,Red,Urea
21,4,22,38.33,73.15,39.17,Oil seeds,Clayey,10-26-26
10,2,10,36.38,71.89,48.76,Ground Nuts,Red,14-35-14
12,10,28,32.37,71.46,24.3,Barley,Clayey,20-20
19,0,35,27.4,59.99,27.39,Paddy,Black,14-35-14
16,1,6,33.21,56.71,52.11,Millets,Sandy,Urea
38,2,0,23.73,47.43,43.98,Tobacco,Black,10-26-26
42,0,0,25.27,46.34,30.37,Wheat,Clayey,Urea
38,2,0,29.25,55.35,49.89,Barley,Black,28-28
14,0,13,29.28,54.61,62.26,Barley,Red,20-20
12,7,33,31.57,56.03,49.4,Millets,Sandy,Urea
11,10,9,23.31,47.22,25.84,Sugarcane,Sandy,Urea
15,4,39,23.77,59.04,33.31,Tobacco,Sandy,DAP
10,4,15,40.0,67.48,41.87,Pulses,Sandy,14-35-14
8,14,10,35.78,56.41,50.19,Oil seeds,Red,28-28
8,19,22,23.83,60.51,31.59,Cotton,Black,20-20
24,0,22,22.79,55.32,40.35,Maize,Black,10-26-26
9,8,8,26.91,47.11,41.41,Cotton,Loamy,14-35-14
11,12,29,30.24,53.59,54.41,Paddy,Black,Urea
10,0,32,35.62,59.35,43.06,Paddy,Black,DAP
45,0,4,28.35,52.08,20.51,Paddy,Black,Urea
12,12,31,30.66,48.43,53.73,Millets,Loamy,28-28
10,5,28,28.5,60.14,60.87,Tobacco,Sandy,10-26-26
7,4,28,37.5,65.89,45.19,Paddy,Loamy,28-28
13,0,38,37.32,62.83,35.2,Paddy,Red,DAP
2,19,21,23.99,57.62,43.9,Pulses,Black,20-20
3,4,33,31.38,58.81,20.99,Maize,Clayey,14-35-14
36,0,2,26.97,61.39,69.28,Tobacco,Clayey,14-35-14
45,0,0,24.87,53.77,41.62,Barley,Sandy,10-26-26
7,8,31,27.57,52.6,61.71,Pulses,Black,28-28
18,3,27,34.1,65.21,40.7,Pulses,Red,Urea
42,0,2,35.45,66.58,36.72,Barley,Red,20-20
26,0,14,31.24,51.41,41.09,Cotton,Black,17-17-17
26,1,20,28.27,64.54,36.26,Paddy,Sandy,Urea
44,3,0,27.03,62.23,28.65,Maize,Clayey,28-28
8,4,43,32.46,68.48,31.3,Sugarcane,Sandy,14-35-14
14,0,36,26.35,63.69,58.47,Tobacco,Loamy,17-17-17
16,1,31,32.76,50.34,37.94,Sugarcane,Loamy,Urea
21,0,23,21.71,44.2,43.22,Sugarcane,Black,Urea
12,17,11,30.04,62.08,62.67,Ground Nuts,Black,17-17-17
6,7,28,28.1,69.82,63.0,Maize,Sandy,10-26-26
3,4,29,33.02,78.74,48.74,Ground Nuts,Black,20-20
15,0,45,21.89,49.75,40.89,Paddy,Loamy,20-20
5,21,18,25.29,40.62,42.74,Sugarcane,Sandy,Urea
21,0,19,36.93,61.19,29.29,Paddy,Red,28-28
22,0,21,30.92,64.22,55.34,Maize,Clayey,20-20
18,0,27,32.53,71.92,37.71,Tobacco,Black,28-28
23,0,21,28.68,61.24,31.87,Tobacco,Loamy,28-28
13,3,35,36.1,66.96,25.72,Barley,Sandy,28-28
35,0,0,21.7,40.45,64.17,Maize,Sandy,Urea
12,6,33,30.5,62.99,36.07,Ground Nuts,Red,10-26-26
21,2,19,30.43,59.8,49.02,Ground Nuts,Black,Urea
7,7,35,32.33,67.75,59.96,Millets,Loamy,14-35-14
40,0,0,29.44,57.46,38.52,Barley,Red,Urea
13,0,13,29.3,51.86,65.79,Sugarcane,Sandy,14-35-14
16,11,13,38.47,62.47,48.62,Ground Nuts,Black,20-20
11,0,16,29.46,59.85,38.35,Paddy,Black,10-26-26
5,11,25,37.38,74.63,60.35,Ground Nuts,Clayey,DAP
26,3,19,26.59,49.71,34.99,Paddy,Loamy,10-26-26
18,1,16,25.41,49.09,44.03,Barley,Sandy,14-35-14
7,0,38,33.39,71.13,49.02,Millets,Clayey,20-20
8,8,31,28.36,50.91,33.57,Paddy,Clayey,Urea
35,2,0,37.54,71.73,49.13,Ground Nuts,Red,Urea
8,7,29,31.38,68.77,66.23,Wheat,Loamy,DAP
10,8,29,28.27,66.94,52.35,Oil seeds,Clayey,10-26-26
10,2,12,29.52,60.02,61.06,Sugarcane,Clayey,28-28
22,0,20,29.49,43.74,32.44,Sugarcane,Loamy,DAP
7,12,28,37.19,61.38,49.57,Maize,Clayey,17-17-17
33,0,0,32.37,54.35,50.09,Maize,Red,10-26-26
26,0,22,28.71,45.53,37.59,Barley,Clayey,20-20
15,0,37,26.9,56.65,22.83,Sugarcane,Sandy,10-26-26
9,0,12,33.04,52.52,30.56,Pulses,Loamy,DAP
16,1,45,32.48,52.45,43.5,Barley,Loamy,20-20
8,10,9,38.58,57.38,60.1,Barley,Loamy,14-35-14
9,0,33,30.12,59.49,45.57,Ground Nuts,Sandy,14-35-14
10,3,12,27.4,53.38,24.91,Barley,Sandy,20-20
19,0,23,21.17,57.9,50.89,Cotton,Black,17-17-17
12,14,30,24.69,63.39,20.45,Oil seeds,Loamy,28-28
37,0,0,25.36,62.86,41.08,Wheat,Clayey,10-26-26
22,3,26,28.21,50.33,47.6,Cotton,Black,DAP
2,18,16,34.64,71.11,52.82,Tobacco,Black,14-35-14
16,0,42,40.0,66.64,40.47,Paddy,Black,10-26-26
16,3,41,32.28,51.88,30.19,Barley,Loamy,Urea
13,14,17,28.38,63.35,70.0,Maize,Sandy,Urea
34,0,0,30.7,55.96,30.0,Millets,Black,20-20
9,1,43,32.35,78.2,31.24,Sugarcane,Black,DAP
36,2,2,37.76,62.35,32.1,Cotton,Loamy,Urea
7,0,9,34.96,60.68,50.5,Pulses,Black,14-35-14
13,0,9,27.58,45.82,20.23,Cotton,Black,20-20
3,8,27,36.11,66.33,59.78,Sugarcane,Sandy,DAP
22,0,16,27.16,55.97,40.95,Maize,Clayey,17-17-17
7,0,46,32.5,63.91,50.78,Barley,Loamy,20-20
14,0,38,30.48,50.15,24.47,Sugarcane,Black,17-17-17
5,0,11,32.65,65.68,43.35,Tobacco,Sandy,28-28
13,9,30,23.99,45.86,44.6,Cotton,Red,17-17-17
36,0,0,28.8,52.94,23.76,Oil seeds,Loamy,20-20
35,0,0,25.01,46.13,30.97,Sugarcane,Sandy,10-26-26
11,2,39,29.47,48.68,39.05,Paddy,Red,20-20
18,2,14,22.78,54.73,52.62,Tobacco,Clayey,Urea
34,3,2,27.13,59.68,68.56,Pulses,Clayey,17-17-17
28,0,23,29.27,71.38,65.51,Sugarcane,Sandy,17-17-17
13,0,36,26.23,46.01,35.38,Wheat,Sandy,14-35-14
27,0,24,27.54,57.8,49.7,Wheat,Red,14-35-14
4,23,16,30.96,61.45,35.37,Cotton,Clayey,Urea
5,7,29,30.12,58.37,64.67,Pulses,Sandy,10-26-26
11,1,38,38.3,69.75,41.31,Tobacco,Clayey,10-26-26
8,6,24,33.32,78.29,41.09,Sugarcane,Sandy,28-28
43,0,1,30.27,58.64,44.46,Paddy,Sandy,28-28
14,4,28,33.39,62.88,58.59,Oil seeds,Red,10-26-26
13,0,36,24.28,64.47,50.66,Pulses,Black,20-20
42,1,0,35.01,65.35,36.5,Sugarcane,Clayey,10-26-26
20,0,22,21.18,47.08,48.85,Paddy,Sandy,10-26-26
15,0,7,29.17,44.69,36.86,Tobacco,Red,Urea
36,0,0,25.94,50.12,26.04,Sugarcane,Loamy,10-26-26
20,1,31,34.91,62.53,49.22,Wheat,Clayey,DAP
19,0,25,25.25,48.0,35.09,Tobacco,Black,14-35-14
39,0,0,30.14,59.84,37.42,Sugarcane,Clayey,20-20
6,7,27,35.58,69.81,22.72,Ground Nuts,Loamy,Urea
42,0,0,33.29,67.12,25.0,Paddy,Black,20-20
8,5,24,28.3,52.68,34.22,Ground Nuts,Red,DAP
10,3,31,26.46,63.95,63.21,Maize,Sandy,DAP
14,1,42,40.0,68.33,30.9,Wheat,Red,14-35-14
22,0,15,29.23,54.78,49.49,Cotton,Clayey,10-26-26
13,12,7,21.48,40.33,24.3,Maize,Black,DAP
30,0,0,38.55,72.39,57.25,Paddy,Sandy,DAP
27,0,23,30.88,57.35,42.86,Maize,Clayey,DAP
16,0,11,30.49,59.07,27.14,Barley,Loamy,14-35-14
5,8,35,38.27,75.46,26.71,Cotton,Red,10-26-26
5,6,30,27.49,55.27,67.27,Barley,Loamy,28-28
33,0,0,32.66,65.59,24.12,Maize,Clayey,14-35-14
42,0,0,30.36,52.15,32.78,Cotton,Black,28-28
41,2,1,32.86,56.84,32.25,Sugarcane,Clayey,10-26-26
8,4,9,29.32,58.03,38.43,Tobacco,Loamy,17-17-17
12,7,25,34.51,77.0,52.89,Paddy,Black,28-28
12,2,42,35.64,77.44,40.68,Paddy,Sandy,20-20
8,1,10,28.93,59.75,28.26,Paddy,Sandy,Urea
8,1,38,24.21,66.11,50.17,Ground Nuts,Black,10-26-26
27,0,18,26.55,58.11,35.01,Barley,Red,10-26-26
23,3,20,30.89,47.99,44.37,Wheat,Black,14-35-14
26,2,16,23.95,49.46,54.47,Millets,Loamy,17-17-17
11,4,43,35.62,59.9,40.62,Cotton,Black,20-20
16,0,24,33.16,59.69,35.13,Paddy,Clayey,28-28
23,2,18,29.53,61.71,30.58,Cotton,Loamy,28-28
9,2,45,25.22,47.33,25.94,Cotton,Sandy,Urea
25,4,26,27.47,54.96,42.17,Wheat,Loamy,20-20
8,14,22,39.55,69.54,58.19,Wheat,Loamy,17-17-17
12,0,13,25.43,54.6,33.36,Paddy,Clayey,20-20
41,0,0,23.19,55.23,47.98,Millets,Clayey,28-28
24,0,19,31.18,62.75,47.87,Wheat,Black,10-26-26
14,0,36,30.2,50.46,46.49,Pulses,Clayey,20-20
22,0,16,21.31,45.08,52.48,Paddy,Red,20-20
13,0,30,32.65,51.77,59.46,Millets,Black,17-17-17
20,3,20,33.18,58.37,27.03,Cotton,Clayey,14-35-14
6,2,11,29.51,60.72,49.86,Maize,Sandy,Urea
12,0,14,36.65,65.21,44.67,Barley,Loamy,28-28
5,6,27,24.53,62.02,27.22,Paddy,Loamy,20-20
3,4,27,28.61,67.47,32.42,Cotton,Clayey,17-17-17
8,0,34,36.23,68.79,36.18,Sugarcane,Clayey,17-17-17
14,13,14,29.19,54.34,53.34,Oil seeds,Sandy,10-26-26
42,1,1,34.02,52.63,32.14,Barley,Loamy,DAP
21,2,19,36.98,56.82,31.16,Ground Nuts,Black,Urea
19,4,18,30.71,51.25,37.24,Millets,Black,DAP
9,0,6,25.81,54.02,45.2,Ground Nuts,Black,Urea
31,4,0,30.95,63.54,47.11,Pulses,Sandy,28-28
43,0,0,29.95,54.6,57.41,Maize,Loamy,28-28
36,0,0,30.03,55.83,47.14,Sugarcane,Red,17-17-17
13,6,14,27.43,45.22,27.13,Pulses,Sandy,10-26-26
35,4,0,30.12,53.39,40.75,Sugarcane,Red,10-26-26
42,0,0,26.72,58.18,37.93,Barley,Loamy,28-28
23,4,22,25.76,51.35,43.13,Oil seeds,Sandy,17-17-17
14,12,11,23.48,50.19,29.91,Pulses,Clayey,20-20
10,0,45,27.07,58.87,54.62,Ground Nuts,Loamy,10-26-26
25,0,23,27.05,44.28,45.68,Ground Nuts,Clayey,20-20
13,0,36,30.9,45.86,40.74,Cotton,Sandy,14-35-14
23,4,15,24.52,49.32,48.19,Pulses,Black,14-35-14
11,0,15,26.25,63.56,28.04,Ground Nuts,Loamy,Urea
25,4,25,31.16,56.43,43.16,Barley,Loamy,DAP
13,10,31,32.63,62.91,55.52,Maize,Clayey,Urea
34,0,2,30.64,57.11,28.44,Cotton,Black,14-35-14
12,4,38,39.82,76.99,27.78,Wheat,Red,28-28
38,1,4,32.97,61.72,42.69,Ground Nuts,Sandy,17-17-17
7,7,32,33.32,56.56,52.81,Cotton,Red,17-17-17
14,0,42,26.42,62.53,32.01,Wheat,Sandy,28-28
25,0,22,29.65,58.55,49.47,Oil seeds,Loamy,DAP
14,12,19,24.08,62.89,34.44,Cotton,Black,20-20
16,18,13,26.5,61.3,48.77,Sugarcane,Loamy,20-20
8,15,14,29.8,60.5,33.18,Ground Nuts,Red,17-17-17
14,0,16,26.76,56.88,39.03,Wheat,Sandy,Urea
11,5,36,25.63,57.48,54.3,Wheat,Red,28-28
42,0,0,37.23,59.0,42.16,Oil seeds,Clayey,Urea
13,0,8,28.29,57.0,48.81,Oil seeds,Sandy,Urea
22,2,23,26.29,43.92,34.22,Cotton,Loamy,17-17-17
31,0,4,25.42,48.77,35.86,Barley,Red,10-26-26
22,0,27,31.04,66.34,43.48,Pulses,Red,14-35-14
11,9,30,34.2,73.24,20.0,Maize,Clayey,14-35-14
10,15,12,32.9,66.64,37.72,Paddy,Black,17-17-17
20,0,17,38.13,68.23,38.15,Oil seeds,Black,17-17-17
11,0,45,23.61,51.8,35.39,Millets,Loamy,17-17-17
27,3,24,25.03,48.11,40.57,Barley,Red,DAP
38,0,0,36.62,58.47,20.56,Sugarcane,Clayey,DAP
7,0,42,33.99,61.71,25.59,Millets,Loamy,14-35-14
24,0,17,38.27,63.88,33.14,Cotton,Red,DAP
16,0,12,29.18,45.72,43.85,Cotton,Black,20-20
11,3,8,26.71,56.27,30.9,Ground Nuts,Clayey,10-26-26
11,17,10,31.01,65.29,49.37,Tobacco,Black,14-35-14
13,8,19,29.75,62.25,68.76,Tobacco,Clayey,Urea
8,15,13,31.73,69.1,20.0,Oil seeds,Black,Urea
13,0,8,28.28,43.5,35.37,Maize,Loamy,28-28
15,0,40,37.13,53.26,35.49,Cotton,Black,17-17-17
45,1,3,24.17,51.74,42.57,Millets,Red,14-35-14
8,7,32,30.86,67.34,54.97,Maize,Sandy,14-35-14
41,1,0,32.79,56.76,45.12,Millets,Black,DAP
8,4,25,34.72,65.09,62.52,Millets,Clayey,28-28
5,11,24,28.06,66.55,38.84,Tobacco,Red,20-20
9,8,16,29.7,49.26,41.74,Barley,Clayey,28-28
20,1,16,30.13,69.07,35.42,Sugarcane,Clayey,28-28
37,0,0,38.32,71.66,50.39,Sugarcane,Black,17-17-17
26,0,14,24.21,45.53,53.62,Sugarcane,Clayey,17-17-17
25,0,21,20.18,41.05,47.98,Sugarcane,Red,17-17-17
25,4,23,29.0,49.39,43.1,Maize,Black,20-20
6,4,15,27.9,50.42,39.03,Barley,Sandy,DAP
41,0,0,35.18,65.15,45.91,Sugarcane,Loamy,DAP
4,0,16,26.22,64.73,37.01,Wheat,Red,DAP
10,0,4,29.03,55.12,58.72,Wheat,Black,14-35-14
10,1,11,30.81,62.99,28.49,Ground Nuts,Sandy,Urea
17,4,9,37.83,76.34,37.18,Oil seeds,Sandy,28-28
11,7,33,36.31,55.62,57.54,Paddy,Red,28-28
5,9,31,33.54,59.23,58.43,Sugarcane,Black,DAP
6,4,39,33.31,65.26,39.74,Pulses,Black,17-17-17
8,5,25,31.29,60.71,20.0,Maize,Black,20-20
10,0,37,36.3,70.42,33.17,Wheat,Clayey,17-17-17
16,0,35,33.76,65.35,25.86,Millets,Clayey,Urea
8,15,14,34.48,65.7,36.95,Maize,Loamy,17-17-17
11,0,18,34.67,58.7,28.33,Barley,Sandy,Urea
39,0,0,24.79,58.23,28.99,Wheat,Red,10-26-26
37,3,0,36.68,73.77,45.6,Oil seeds,Sandy,28-28
7,14,20,31.02,64.62,47.95,Ground Nuts,Red,14-35-14
