Nitrogen,Potassium,Phosphorous,Temparature,Humidity,Moisture,Crop Type
11,16,15,33.39,63.67,59.26,Maize
42,0,1,30.47,61.98,21.87,Millets
12,0,12,24.6,59.94,58.54,Barley
1,18,14,32.18,53.01,45.88,Barley
9,3,16,26.48,61.28,57.82,Sugarcane
23,0,28,33.16,63.11,53.91,Pulses
38,0,2,37.39,69.61,67.14,Millets
14,3,16,38.64,74.69,33.53,Sugarcane
11,0,38,22.93,59.18,36.33,Pulses
45,0,0,31.44,62.56,39.08,Paddy
9,6,29,25.6,66.44,64.99,Tobacco
6,12,14,33.19,59.66,56.19,Paddy
38,0,0,27.12,47.82,58.64,Sugarcane
24,0,16,28.19,51.2,44.38,Cotton
6,11,32,31.97,58.34,59.73,Cotton
41,0,3,34.13,65.02,35.68,Cotton
27,0,20,26.4,65.58,44.9,Maize
39,3,0,37.03,63.45,39.53,Cotton
20,2,26,21.34,54.69,39.42,Pulses
16,0,42,30.34,57.74,34.86,Millets
23,0,24,27.05,53.84,37.54,Maize
13,6,14,28.09,53.58,27.41,Ground Nuts
19,3,24,36.19,70.05,26.41,Wheat
13,0,16,27.86,44.14,58.37,Barley
31,0,2,26.41,56.89,37.25,Oil seeds
5,0,14,28.03,42.81,70,Sugarcane
17,13,14,29.21,57.22,49.29,Paddy
15,0,39,37.56,66.53,37.17,Sugarcane
26,0,17,35.57,69.22,38.56,Tobacco
17,2,42,34.43,59.77,62.97,Cotton
35,0,3,31.27,43.49,37.61,Barley
6,20,16,25.82,61.11,39.24,Barley
36,0,0,26.5,45.75,61.25,Millets
10,0,6,34.03,60.39,43.18,Sugarcane
6,2,11,28.01,50.4,61.19,Millets
14,3,35,28.67,55.39,64.88,Oil seeds
39,0,0,30.47,67.64,60.18,Cotton
8,9,11,29.93,66.3,55.91,Cotton
7,9,32,30.69,60.36,64.89,Barley
13,0,37,30.92,49.97,58.06,Tobacco
18,13,13,28.21,57.45,20,Pulses
15,17,18,27.18,64.47,30.84,Paddy
11,15,11,21.63,57.62,34.24,Maize
12,3,36,30.78,61.89,28.42,Millets
10,4,11,27.05,50.42,42.32,Paddy
13,12,25,31.18,47.51,35.51,Wheat
9,0,12,31.88,56.55,43.06,Cotton
17,2,28,31.35,62.93,34.02,Barley
13,0,14,30.99,59.97,63.35,Wheat
42,0,0,32.83,55.64,40.91,Tobacco
7,19,12,33.9,50.25,20,Millets
13,3,33,24.38,50.13,34.67,Cotton
44,0,0,31.49,58.29,37.49,Millets
31,1,4,31.93,53.26,30.3,Wheat
25,0,16,33.75,70.86,30.19,Tobacco
9,13,23,36.49,72.03,52.71,Wheat
5,3,32,33.91,50.88,53.37,Paddy
10,19,18,40,76.4,57.23,Sugarcane
4,3,33,32.12,76.73,34.45,Wheat
23,0,24,24.06,53.06,37.08,Sugarcane
5,10,31,25.5,53.43,42.85,Tobacco
13,0,41,34,59.76,27.52,Maize
10,4,12,22.5,58.83,39.36,Oil seeds
38,0,3,38.66,60.15,57.58,Millets
9,7,28,33.03,59.23,50.06,Cotton
10,1,10,27.05,53.34,70,Ground Nuts
16,0,5,27.27,62.47,57.15,Millets
5,14,11,29.07,56.52,53.78,Cotton
37,4,0,38.17,66.45,68.55,Cotton
18,3,20,28.13,55.71,50.38,Cotton
11,0,40,32.56,62.62,56.5,Maize
34,2,1,30.84,47.62,28.08,Millets
6,11,32,30.98,64.17,26.26,Ground Nuts
15,0,36,25.27,52.33,20.33,Tobacco
1,14,12,29.51,47.21,49.01,Wheat
41,0,4,38.59,68.57,31.88,Paddy
38,0,4,33.01,56.62,38.75,Pulses
20,2,20,29.94,54.58,36.36,Cotton
35,1,1,28.42,68.97,38.11,Barley
17,0,8,31.81,62.69,55.11,Barley
21,0,26,28.06,49.09,36,Ground Nuts
25,0,18,32.09,67.57,37.6,Sugarcane
11,2,37,30.4,73.93,50.87,Cotton
12,0,33,31.37,61.56,36.38,Oil seeds
9,8,30,28.4,64.69,20,Wheat
7,3,32,35.46,68.5,33.83,Paddy
9,0,36,33.36,48.62,48.04,Paddy
35,2,0,30.09,51.69,31.75,Sugarcane
38,0,0,31.62,53.17,41.08,Maize
41,0,0,35.85,65.73,46.71,Wheat
19,2,18,28.23,59.71,40.91,Oil seeds
36,0,0,22.91,52.89,43.54,Ground Nuts
32,0,3,31.57,59,29.74,Millets
41,0,0,33.33,68.93,44.04,Wheat
8,14,10,26.1,56.4,70,Maize
10,4,8,23.85,54.74,31.15,Maize
4,5,28,33.93,68.08,68.4,Barley
11,3,5,24.14,50.03,56.4,Oil seeds
13,0,6,30.9,61.42,48.45,Barley
10,1,14,38.27,61.02,39.38,Tobacco
14,0,37,30.53,72.94,69.94,Pulses
9,4,30,36.91,57.36,46.79,Barley
37,0,1,27.89,58.78,32.12,Millets
37,0,0,25.91,61.37,35.85,Ground Nuts
37,0,0,26.89,45.93,34.24,Ground Nuts
41,0,0,26.9,54.22,37.63,Oil seeds
9,11,17,33.83,56.33,40.46,Cotton
13,0,11,32.23,65.73,36.41,Pulses
13,0,13,33.56,69.13,30.78,Oil seeds
25,1,21,22.37,59.31,53.4,Millets
40,0,0,40,66.19,57.22,Paddy
38,0,0,26.38,58.32,37.72,Pulses
15,0,39,25.09,55.29,28.94,Ground Nuts
12,3,41,34.6,52.97,41.6,Wheat
14,0,11,30.08,55.2,40.09,Paddy
7,16,12,29.16,50.81,20,Millets
27,3,27,23.32,50.4,46.44,Tobacco
33,0,0,27.41,54.55,26.1,Cotton
42,3,0,29.23,70.7,54.12,Maize
17,0,40,35.92,63.54,54.99,Sugarcane
20,0,16,24.33,52.3,46.6,Cotton
42,0,3,33.99,62.02,24.13,Cotton
11,2,33,33.8,69.65,29.13,Sugarcane
42,0,0,29.19,67.99,28.27,Pulses
2,14,21,32.92,56.58,28.5,Barley
11,19,22,29.7,50.47,41.56,Ground Nuts
21,0,24,22.82,48.25,49.55,Maize
31,4,0,24.87,53.41,36.47,Oil seeds
17,12,11,29.25,54.77,56.41,Oil seeds
39,3,0,28.88,54.57,38.98,Paddy
14,4,35,36.11,61.24,27.61,Cotton
37,0,0,27.91,48.69,33.26,Ground Nuts
40,0,0,32,59.17,32.35,Cotton
17,0,37,31.12,56.27,40.65,Paddy
18,0,35,38.03,60.56,64.39,Millets
13,2,39,40,78.63,39.77,Tobacco
32,1,4,21.56,48.99,38.37,Wheat
3,12,29,34.16,57.77,64.71,Cotton
41,3,4,29.74,67.3,55.7,Barley
40,0,0,24.02,52.18,41.72,Paddy
35,0,2,31.44,57.6,49.09,Tobacco
23,3,13,27.82,58.21,39.11,Pulses
4,0,10,28.68,48.05,70,Sugarcane
16,2,42,37.79,65.38,42.1,Pulses
18,0,36,30.84,62.89,31.1,Pulses
12,19,10,32.08,69.28,53.59,Pulses
23,0,22,30.53,54.66,40.76,Wheat
9,6,30,27.28,67,60.31,Ground Nuts
8,11,32,30.52,52.92,33.2,Oil seeds
4,12,33,25.51,63.32,68.32,Maize
10,0,35,30.28,76.59,30.6,Ground Nuts
9,3,32,31.27,76.13,35.28,Cotton
21,0,19,26.52,59.29,37.89,Sugarcane
5,10,28,37.78,70.33,64.11,Wheat
12,11,11,30.49,58.21,39.3,Ground Nuts
42,1,0,29.18,54.17,23.3,Ground Nuts
44,2,0,25.21,46.78,31.12,Oil seeds
9,4,12,22.64,49.3,30.33,Paddy
8,15,13,30.2,64.88,52.82,Oil seeds
37,0,0,24.84,49.58,47.64,Barley
35,4,2,30.49,58.83,54.73,Paddy
15,0,10,30.73,49.9,32.48,Pulses
26,4,17,29.82,58.66,44.21,Millets
9,7,25,23.92,47.26,38.11,Maize
11,11,14,27.8,66.49,56.09,Ground Nuts
15,0,40,40,75.55,28.97,Ground Nuts
14,17,8,31.12,72.97,50.32,Pulses
7,6,32,24.8,61.32,54.78,Cotton
4,0,10,32.45,67.58,55.57,Cotton
7,6,18,31.61,66.27,33.06,Pulses
14,0,36,40,65.43,64.34,Pulses
42,0,1,34.46,78.03,54.74,Millets
23,0,14,20.26,41.18,47.6,Millets
37,0,0,36.22,77.81,51.95,Pulses
38,2,1,30.24,56.13,30.91,Barley
14,10,11,35.54,62.73,42.81,Paddy
9,0,8,29.73,58.45,60.67,Cotton
14,1,34,27.58,64.59,62.12,Cotton
9,0,39,26.09,69.65,41.82,Cotton
22,0,15,30.48,61.31,44.39,Millets
39,0,2,29.86,48.43,47.14,Maize
8,2,32,25.2,65.72,54.26,Sugarcane
13,0,36,31.81,70.13,21.18,Ground Nuts
15,0,38,22.32,56.11,24.06,Maize
25,0,17,25.7,67.81,42.7,Tobacco
5,7,25,30.23,55.76,53.54,Barley
18,0,32,32.37,55.24,33.67,Tobacco
16,2,26,26.08,44.39,42.34,Sugarcane
44,3,0,39.89,76,32.46,Ground Nuts
13,0,38,38.92,57.75,34.28,Tobacco
20,1,27,26.41,55.23,43.13,Barley
16,0,42,35.85,62.3,36.56,Millets
3,8,31,33,59.14,48.43,Tobacco
11,6,26,35.84,73.34,56.27,Barley
40,2,0,32.85,53.21,37.96,Barley
20,0,19,36.16,64,43.68,Millets
10,3,11,28.03,51.46,40.88,Tobacco
9,4,35,38.77,73.1,64.83,Paddy
9,1,38,39.61,74.2,29.32,Cotton
10,4,39,40,65.97,61.68,Cotton
36,0,0,31.66,68.88,64.94,Paddy
32,0,0,25.79,47.25,45.73,Millets
15,14,13,37.12,73.45,56.53,Wheat
40,0,0,27.79,54.72,69.39,Maize
12,7,24,27.84,50.3,41.85,Paddy
32,0,2,23.68,57.9,28.78,Maize
36,0,0,32.02,47.68,43.98,Sugarcane
15,13,15,34.91,53.17,64.9,Paddy
40,2,0,31.87,56.38,39.33,Barley
39,0,0,33.5,61.54,58.09,Pulses
13,2,6,21.34,47.91,23.25,Barley
25,4,24,27.75,48.05,35.2,Oil seeds
20,4,14,27.41,57.31,54.62,Tobacco
39,0,0,36.6,74.72,50.92,Oil seeds
21,2,20,21.52,56.82,37.02,Tobacco
13,0,36,39.1,77.95,44.22,Cotton
14,10,33,30.22,56.38,60.39,Maize
26,0,16,24.32,66.77,37.7,Ground Nuts
10,4,4,31.78,51.44,58.82,Barley
3,5,35,27.73,59.27,54.2,Tobacco
8,0,15,25.66,45.25,65.07,Barley
21,4,22,37.17,70.91,67.53,Ground Nuts
31,0,0,27.41,53.44,36.65,Sugarcane
7,3,41,32.37,61.99,20.42,Oil seeds
22,0,21,29.68,74.89,47.11,Barley
12,5,24,29.9,53.17,58.98,Ground Nuts
14,1,14,31.08,56.03,45.64,Millets
15,3,39,31.95,59.95,41.17,Maize
1,14,14,28.83,59.74,35.13,Ground Nuts
38,1,1,28.67,59.49,43.85,Pulses
9,20,17,32.76,50.9,22,Cotton
10,0,43,40,52.95,43.51,Wheat
30,0,0,28.17,50.93,37.01,Sugarcane
45,0,0,28.66,62.69,52.78,Tobacco
17,3,28,32.76,57.8,53.21,Cotton
14,1,36,33.29,71.48,55.06,Wheat
27,0,18,22.61,60.89,53.36,Ground Nuts
1,15,15,24.55,59.45,47.37,Barley
13,15,13,28.72,58.94,59.53,Ground Nuts
42,2,2,36.49,58.68,47.81,Cotton
15,0,38,27.77,61.89,27.29,Wheat
17,0,41,27.09,45.13,20.39,Wheat
10,5,35,30.34,65.26,61.34,Pulses
10,16,19,28.74,60.87,37.06,Maize
15,2,9,38.12,66.69,33.67,Sugarcane
22,0,16,37.98,66.3,70,Paddy
22,0,25,30.61,58.28,51.6,Ground Nuts
8,17,12,30,42.84,46.81,Barley
14,3,39,39.4,75.28,52.3,Maize
19,0,21,27.74,60.46,44.85,Wheat
24,0,20,27.37,52.05,37.96,Maize
7,7,11,32.5,71.1,69.62,Wheat
12,0,13,26.46,43.65,36.14,Maize
45,1,0,30.31,69.86,46.3,Cotton
7,8,37,32.02,50.79,61.39,Oil seeds
16,0,44,36.4,70.69,31.58,Ground Nuts
16,0,10,31.51,54.73,65.9,Pulses
6,4,34,39.77,60.41,50.77,Wheat
39,0,0,33.93,62.94,38.71,Millets
13,0,35,32.13,65.75,52.1,Pulses
34,3,0,29.99,54.89,41.47,Cotton
36,0,3,38.38,71.17,56.45,Wheat
39,4,0,30.43,59.04,40.61,Pulses
19,11,6,28.65,49.55,30.12,Cotton
2,20,18,25.07,45.11,36.38,Maize
13,2,41,26.73,51.88,26.29,Tobacco
14,14,13,35.68,63.89,46.79,Oil seeds
13,2,40,33.56,59.78,61.64,Pulses
43,0,3,28.48,60.34,33.57,Millets
43,0,1,34.31,58.35,30.92,Millets
34,1,0,28.81,49.93,33.75,Tobacco
27,2,17,24.11,57.89,23.7,Sugarcane
41,0,0,31.21,55.32,38.91,Oil seeds
8,9,19,28.66,41.97,62.44,Barley
9,0,42,22.83,46.9,34.09,Wheat
10,13,29,25.54,65.51,26.75,Paddy
14,0,32,30.02,68.96,35.81,Sugarcane
26,4,18,29.98,73.22,48.77,Millets
41,2,0,34.95,71.28,53.19,Millets
8,0,5,27.38,57.61,57.88,Maize
2,18,24,35.64,66.88,38.75,Oil seeds
39,0,0,39.23,71.01,31.63,Cotton
20,0,26,26.84,54.27,49.61,Paddy
38,2,1,34.38,70.03,23.96,Oil seeds
3,5,31,37.38,61.81,32.73,Cotton
9,17,19,36.92,62.66,58.76,Tobacco
11,13,27,31.54,66.48,66.12,Wheat
14,0,33,30.38,67.91,57.24,Sugarcane
15,1,32,33.13,61.63,41.66,Paddy
10,2,44,40,61.51,32.66,Paddy
18,2,21,37.05,61.02,32.03,Oil seeds
10,4,28,29.45,60,64.63,Maize
16,3,17,20.82,42.97,44.06,Tobacco
7,10,27,34.04,60.33,70,Oil seeds
5,3,10,25.22,62.81,49.09,Paddy
6,11,31,25.96,53.04,46.11,Barley
12,4,9,34.01,50.12,30.27,Tobacco
16,4,17,40,71.27,25.24,Maize
37,3,0,35.95,70.71,37.39,Cotton
7,3,27,29.41,52.65,48.35,Barley
37,0,0,33.88,55.46,26.2,Millets
11,0,6,33.99,68.26,39.64,Barley
39,1,0,24.47,57.6,70,Tobacco
5,20,24,25.83,44.55,44.99,Paddy
5,3,17,24.74,60.74,60.98,Pulses
9,17,16,27.19,59.49,56.18,Maize
7,3,24,31.1,50.28,40.57,Cotton
8,0,31,26.73,44.52,40.8,Paddy
0,7,28,30.46,71.86,41.95,Wheat
11,2,39,28.7,59.26,46.42,Pulses
14,16,23,32.49,61.52,47.27,Wheat
13,0,9,25.28,55.11,38.36,Pulses
27,2,23,23.54,50.26,50.16,Millets
15,2,36,28.53,62.54,61.11,Maize
14,9,27,26.45,56.63,64.39,Pulses
8,9,15,27.71,67.71,47.17,Pulses
15,12,6,24.98,47,20.99,Sugarcane
14,13,14,35.07,59.79,61.83,Tobacco
1,7,33,36.94,58.84,55.16,Sugarcane
13,6,11,30.26,50.57,43.21,Pulses
43,0,0,32.12,69.24,36.58,Cotton
27,1,14,22.33,46.53,40.1,Cotton
11,0,17,27.36,61.34,43.04,Wheat
10,0,34,29.03,53.72,43.41,Wheat
16,0,10,32.8,55.77,44.43,Barley
8,1,10,32.28,58.89,29.28,Pulses
12,0,41,37.53,58.75,51.59,Paddy
19,0,26,22.55,56.57,51.93,Oil seeds
17,15,14,22.07,52.72,24.22,Millets
44,1,0,28.92,44.74,44.89,Millets
38,0,0,26.05,48.76,45.26,Barley
34,0,0,24.84,58.91,43.15,Cotton
1,21,17,30.62,70.7,46.64,Oil seeds
7,11,17,26.56,59.44,32.72,Maize
14,0,36,31.15,55.59,35.09,Barley
2,20,16,25.6,57.71,30.94,Millets
13,0,35,26.71,55.75,70,Ground Nuts
20,0,17,29.67,63.41,36.42,Millets
13,4,36,33.3,61.13,64.91,Oil seeds
41,1,2,32.01,57.23,32.85,Sugarcane
33,2,0,30.59,54.91,43.28,Barley
15,1,18,37.88,74.88,27.06,Tobacco
40,2,0,30.48,47.8,70,Paddy
11,1,8,30.3,69.31,52.01,Barley
4,6,34,34.08,55.54,59.21,Millets
6,2,8,38.45,63.15,58.06,Barley
17,16,20,24.76,55.27,34.69,Sugarcane
10,4,26,25.73,68.57,70,Millets
34,0,0,20.56,55.98,65.55,Barley
42,0,0,38.77,68.24,57.2,Wheat
14,0,5,30.56,55.9,40.77,Oil seeds
8,0,39,26.93,51.37,50.87,Oil seeds
2,14,18,26.67,42.74,30.17,Maize
38,0,0,31.42,63.61,32.38,Wheat
10,16,13,26.7,43.08,32.35,Ground Nuts
10,18,10,26.05,51.11,35.27,Wheat
25,1,20,25.12,46.17,43.74,Oil seeds
12,0,6,32.41,67.07,32.33,Barley
32,0,0,27.81,63.26,43.38,Wheat
40,0,2,23.36,50.24,34.4,Sugarcane
12,0,16,33,57.63,37.28,Cotton
10,2,12,26.02,55.23,47.78,Oil seeds
23,4,22,26.74,56.43,41.86,Maize
17,0,32,33.17,68.4,25.54,Barley
16,0,35,33.5,69.8,35.8,Ground Nuts
16,3,13,28.32,55.53,39.8,Barley
13,12,16,29.54,71.68,57.48,Tobacco
36,1,0,25.68,50.13,50.92,Sugarcane
37,0,0,28.77,63.48,49.52,Barley
37,0,0,23.17,44.36,26.03,Tobacco
12,4,39,27.12,63.03,28.6,Paddy
36,0,0,31.38,57.13,37.26,Ground Nuts
41,0,0,27.91,58.99,64.03,Oil seeds
27,1,20,36.99,70.45,29.04,Sugarcane
25,0,32,35.01,69.3,40.11,Sugarcane
8,13,28,30.71,67.85,56.82,Oil seeds
24,0,19,38.22,70.27,63.95,Ground Nuts
38,2,4,30.23,47.44,55.39,Barley
22,0,27,33.72,52.61,37.01,Millets
37,0,0,29.14,58.06,43.94,Paddy
23,3,19,34.18,69.67,48.66,Cotton
35,0,0,28.32,59.85,58.07,Pulses
6,0,7,28.16,57.48,62.2,Cotton
19,0,44,40,52.02,45.67,Maize
18,0,40,30.08,57.14,37.49,Cotton
34,2,4,27.61,61.04,41.97,Barley
38,4,1,23.74,62.35,31.53,Ground Nuts
18,0,19,22.26,52.88,34.12,Cotton
14,4,41,34.77,66.85,35.35,Ground Nuts
5,12,31,26.63,45.47,29.06,Pulses
30,4,3,24.69,52.7,23.05,Wheat
18,0,22,24.7,48.88,41.18,Pulses
16,6,14,28.79,61.59,40.95,Millets
9,0,34,25.37,56.61,56.98,Millets
18,4,22,35.56,61.27,33.78,Barley
10,15,11,29.95,59.77,47.09,Oil seeds
24,0,24,28.85,45.97,49.62,Wheat
38,2,4,22.68,53.23,44.85,Oil seeds
16,0,45,33.94,57.41,48.69,Paddy
11,13,26,34.02,63.05,32.44,Sugarcane
17,0,8,26.44,51.89,42.5,Sugarcane
15,0,44,27.43,65.87,20,Sugarcane
13,0,13,26.23,55.01,32.74,Tobacco
27,0,20,30.45,68.48,46.14,Pulses
33,2,0,25.4,50.75,42.4,Barley
15,1,39,27.56,58.15,53,Cotton
11,2,37,37.29,61.83,31.91,Cotton
35,4,0,25.22,56.62,37.89,Millets
10,0,33,26.88,58.54,70,Pulses
27,0,19,21.46,49.42,45.96,Cotton
11,9,33,28.14,68.89,31.96,Cotton
11,0,45,32.55,64.64,43.51,Pulses
20,2,22,24.15,40.44,44.93,Ground Nuts
12,3,37,36.93,71.6,35.49,Maize
12,0,44,32.73,62.28,57.46,Barley
45,1,4,29.55,66.21,41.21,Millets
6,21,15,25.75,59.79,24.64,Paddy
41,1,0,35.85,54.97,32.94,Ground Nuts
35,0,0,31.4,69.24,29.06,Millets
11,4,40,34.9,71.05,59.48,Wheat
13,0,6,30.98,59.93,30.97,Wheat
9,4,13,24.15,51.72,31.91,Sugarcane
10,18,18,27.35,47.36,48.45,Oil seeds
11,0,9,30.03,48.19,41.44,Pulses
22,0,26,28.44,52.45,34.64,Millets
19,0,23,24.69,45,34.65,Ground Nuts
8,0,10,34.34,54.99,47.61,Sugarcane
6,13,26,28.13,53.68,52.13,Cotton
23,0,20,27.41,51.23,46.31,Tobacco
13,0,11,32.89,60.09,59.65,Wheat
18,0,36,31.34,59.69,60.78,Millets
6,5,27,27.79,58.46,20,Tobacco
11,0,15,22.44,58.98,31.46,Oil seeds
17,11,11,20.09,49.43,29.64,Pulses
15,18,16,32.2,67.18,28.11,Barley
10,0,19,31.51,67.28,31.19,Paddy
20,2,14,33.68,55.21,53.32,Ground Nuts
8,3,31,30.94,46.3,42.29,Sugarcane
10,8,33,30.93,52.97,59.12,Pulses
45,0,0,27.81,60,25.06,Barley
8,0,9,31.36,56.32,45.45,Barley
2,14,18,27.52,59.49,43.56,Maize
10,1,41,32.97,57.21,28.8,Barley
42,0,3,30.13,57.87,62.23,Oil seeds
9,15,19,29.13,72.87,40.38,Sugarcane
38,0,3,29.47,68.26,30.54,Oil seeds
8,17,16,27.2,52.83,31.04,Paddy
25,0,23,29.52,70.13,55.59,Millets
22,1,15,26.58,49.05,23.6,Barley
8,0,8,32.39,69.83,53.98,Cotton
14,2,18,27.86,58.24,49.66,Barley
8,0,34,27.87,59.72,43.57,Barley
20,1,23,31.12,59.5,48.49,Maize
6,13,26,29.45,60.16,56.75,Millets
18,0,18,25.45,59.9,50.43,Maize
4,18,17,27.06,61.03,44.75,Pulses
5,11,26,25.44,59.38,44.01,Paddy
37,3,3,26.27,47.12,39.19,Paddy
41,0,0,30.57,48.3,44.43,Pulses
11,1,19,27.27,66.44,34.85,Oil seeds
4,20,19,21.07,43.97,40.04,Tobacco
17,14,15,33.6,59.48,46.26,Sugarcane
10,2,10,30.34,54.73,62.24,Cotton
14,3,10,28.43,66.03,44.05,Millets
15,0,31,25.5,56.26,56.35,Barley
22,2,21,33.23,61.09,39.74,Oil seeds
34,0,1,27.83,45.02,52.22,Oil seeds
9,2,11,21.81,55.61,64.1,Sugarcane
30,4,0,37.5,70.28,65.23,Wheat
37,0,0,25.64,52.31,36.33,Maize
11,12,32,32.72,65.66,45.12,Oil seeds
18,0,16,27.83,51.16,44.2,Tobacco
36,1,0,29.8,49.21,70,Wheat
11,0,7,27.94,55.06,48.07,Millets
11,0,11,33.38,69.64,47.26,Millets
6,1,13,33.15,56.8,52.58,Maize
25,0,18,20.27,48.38,26.05,Cotton
16,0,36,25.8,68.86,28.28,Paddy
12,8,28,24.18,49.22,58.28,Barley
4,10,25,27.34,64.09,45.24,Paddy
22,0,26,33.33,61.68,36.85,Paddy
12,0,36,37.84,71.33,37.32,Oil seeds
7,12,17,29.4,59.77,36.99,Ground Nuts
17,21,18,26.96,53.75,21.67,Ground Nuts
42,0,0,29.02,54.06,21.84,Millets
34,0,1,25.28,48.89,31.22,Paddy
26,3,21,26.16,67.1,44.73,Tobacco
12,3,32,32.81,49.4,37.62,Barley
7,0,4,25.24,59.52,65.55,Sugarcane
7,2,44,36.1,74.43,33.26,Millets
19,2,20,30.99,68.56,42.89,Barley
7,0,46,34.66,61.82,45.18,Tobacco
11,0,39,31.8,59.13,20,Paddy
11,6,19,28.69,65.85,51.02,Barley
9,12,15,21.55,59.81,42.69,Wheat
26,0,23,29.05,44.58,47.92,Paddy
45,2,0,25.08,46.33,34.66,Sugarcane
9,0,44,39.1,61.36,46.18,Cotton
12,13,15,31.15,63.79,67.79,Ground Nuts
20,3,25,26.49,52.95,43.97,Millets
8,0,30,33.41,65.63,33.09,Pulses
37,0,0,36.63,63.13,35.97,Ground Nuts
7,0,38,36.12,70.69,43.66,Tobacco
4,6,25,40,67.3,47.09,Paddy
7,8,11,27.05,46.43,54.7,Ground Nuts
20,0,21,33.43,57.05,40.58,Millets
37,3,0,38.27,63.64,34.87,Barley
35,2,0,24.67,58.06,36.05,Pulses
16,10,7,23.88,50.11,28.85,Wheat
17,4,16,25.87,52.61,51.85,Maize
4,7,33,30.82,64.35,50.99,Barley
11,12,12,26.97,52.44,68.26,Millets
18,0,14,27.44,57.21,44.21,Cotton
25,0,15,28.67,57.85,35.03,Sugarcane
7,3,4,32.67,62.29,40.3,Ground Nuts
20,0,20,27.76,53.93,55.61,Cotton
39,0,0,31.99,70,65.07,Wheat
10,0,14,26.59,61.53,38.46,Tobacco
41,0,1,36.79,65,25.87,Wheat
13,11,27,30.99,49.27,20,Barley
43,0,1,32.87,73.43,28.8,Sugarcane
37,3,3,27.71,43.77,39.93,Paddy
26,0,27,30.04,71.83,37.85,Cotton
32,0,4,25.45,43.45,27,Tobacco
10,18,15,38.42,58.28,58.78,Ground Nuts
26,4,17,24.38,43.06,57.85,Cotton
11,0,37,29.03,55.07,21.85,Wheat
10,2,41,25.8,52.64,23.15,Cotton
10,0,14,29.63,52.15,29.15,Sugarcane
15,18,20,29.02,56.54,25.46,Pulses
8,8,31,30.19,50.07,55.28,Millets
10,3,27,31.02,57.58,20,Barley
20,0,21,27.75,53.08,32.46,Oil seeds
6,0,13,30.13,67.09,45.6,Pulses
42,3,0,38.71,69.52,49.63,Tobacco
5,8,28,31.68,50.27,50.06,Ground Nuts
10,0,41,34.14,78.24,27.47,Pulses
35,3,1,29.59,52.76,46.61,Tobacco
38,0,1,23.14,53.52,59.52,Barley
38,4,0,26.88,63.51,45.65,Ground Nuts
8,15,17,31.84,68.04,40.76,Cotton
9,0,36,29.83,49.84,47.91,Sugarcane
9,0,36,31.49,60.18,54.84,Cotton
8,5,25,25.78,46.81,28.23,Cotton
10,17,18,20.09,57.36,36.23,Sugarcane
15,0,33,25.48,53.37,67.14,Tobacco
12,14,13,22.11,50.94,33.26,Millets
8,11,11,30.8,50.26,34.44,Paddy
0,13,32,33.95,66.85,45.81,Oil seeds
3,4,32,35.04,68.15,32.62,Barley
11,0,11,26.46,54.2,60.37,Maize
35,0,4,29.54,70.83,36.15,Tobacco
24,4,25,29.84,56.17,52.61,Sugarcane
4,14,31,29.53,57.3,28.3,Maize
10,22,13,22.59,58.51,42.18,Millets
32,0,0,23.48,58.68,33.71,Sugarcane
31,0,3,21.23,56.98,70,Cotton
8,4,16,22.9,52.41,37.35,Maize
21,4,22,38.33,73.15,39.17,Oil seeds
10,2,10,36.38,71.89,48.76,Ground Nuts
12,10,28,32.37,71.46,24.3,Barley
19,0,35,27.4,59.99,27.39,Paddy
16,1,6,33.21,56.71,52.11,Millets
38,2,0,23.73,47.43,43.98,Tobacco
42,0,0,25.27,46.34,30.37,Wheat
38,2,0,29.25,55.35,49.89,Barley
14,0,13,29.28,54.61,62.26,Barley
12,7,33,31.57,56.03,49.4,Millets
11,10,9,23.31,47.22,25.84,Sugarcane
15,4,39,23.77,59.04,33.31,Tobacco
10,4,15,40,67.48,41.87,Pulses
8,14,10,35.78,56.41,50.19,Oil seeds
8,19,22,23.83,60.51,31.59,Cotton
24,0,22,22.79,55.32,40.35,Maize
9,8,8,26.91,47.11,41.41,Cotton
11,12,29,30.24,53.59,54.41,Paddy
10,0,32,35.62,59.35,43.06,Paddy
45,0,4,28.35,52.08,20.51,Paddy
12,12,31,30.66,48.43,53.73,Millets
10,5,28,28.5,60.14,60.87,Tobacco
7,4,28,37.5,65.89,45.19,Paddy
13,0,38,37.32,62.83,35.2,Paddy
2,19,21,23.99,57.62,43.9,Pulses
3,4,33,31.38,58.81,20.99,Maize
36,0,2,26.97,61.39,69.28,Tobacco
45,0,0,24.87,53.77,41.62,Barley
7,8,31,27.57,52.6,61.71,Pulses
18,3,27,34.1,65.21,40.7,Pulses
42,0,2,35.45,66.58,36.72,Barley
26,0,14,31.24,51.41,41.09,Cotton
26,1,20,28.27,64.54,36.26,Paddy
44,3,0,27.03,62.23,28.65,Maize
8,4,43,32.46,68.48,31.3,Sugarcane
14,0,36,26.35,63.69,58.47,Tobacco
16,1,31,32.76,50.34,37.94,Sugarcane
21,0,23,21.71,44.2,43.22,Sugarcane
12,17,11,30.04,62.08,62.67,Ground Nuts
6,7,28,28.1,69.82,63,Maize
3,4,29,33.02,78.74,48.74,Ground Nuts
15,0,45,21.89,49.75,40.89,Paddy
5,21,18,25.29,40.62,42.74,Sugarcane
21,0,19,36.93,61.19,29.29,Paddy
